Cell Cgi,Cell Tower Location,Comm Identifier,Comm Timedate String,Comm Type,Latitude,Longitude
5050101532B23,CHIPPENDALE,,12/30/14 8:18,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/30/14 8:18,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/30/14 8:29,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/30/14 8:29,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/30/14 8:30,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/30/14 8:41,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/30/14 8:41,Internet,-33.88417103,151.20235
505010153744F,CHINATOWN,,12/30/14 8:42,Internet,-33.87829,151.20345
505010153A55E,ULTIMO; 616-620 HARRIS ST,12e3d1b0c95aa32b6890c4455918dfc10e09fb51,12/30/14 8:42,Phone,-33.88058,151.20046
505010153111F,HAYMARKET #,,12/30/14 8:45,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,12/30/14 9:14,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/30/14 9:29,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/30/14 9:29,Internet,-33.88417103,151.20235
505010153111F,HAYMARKET #,,12/30/14 9:30,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,12/30/14 9:30,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,12/30/14 9:56,Internet,-33.88417103,151.20235
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 9:58,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 10:33,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 10:33,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 10:51,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,12/30/14 10:52,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,12/30/14 10:52,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 11:00,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 11:01,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 11:01,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 11:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 12:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 13:40,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 13:40,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH HAYES ST,7f777edca3555fc1859fa24bddab1ed9dc5936d7,12/30/14 13:40,Phone,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 14:12,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 14:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 14:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 14:16,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 17:28,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 17:31,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 17:50,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:08,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:20,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:20,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:24,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:34,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:34,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:38,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:55,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:55,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:55,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:56,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 19:56,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH HAYES ST,91aba4a11359ff3af7902428d20cfa7e676c36e7,12/30/14 19:56,Phone,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:04,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:05,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:05,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:05,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:10,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:10,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:12,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:12,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:12,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:12,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:18,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:18,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:19,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:22,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,12/30/14 20:22,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 20:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/30/14 23:24,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 3:54,Internet,-33.78815,151.26654
5050101532B23,CHIPPENDALE,,12/31/14 4:25,Internet,-33.88417103,151.20235
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 4:25,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 4:25,Internet,-33.78815,151.26654
5050101532B23,CHIPPENDALE,,12/31/14 5:00,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 5:00,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 7:08,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 7:08,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 7:39,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 7:39,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 7:58,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 7:58,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 8:05,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 8:05,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 8:23,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 8:23,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 8:30,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 8:30,Internet,-33.88417103,151.20235
505010153744F,CHINATOWN,,12/31/14 8:31,Internet,-33.87829,151.20345
5050101532B23,CHIPPENDALE,,12/31/14 8:54,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 8:55,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 9:37,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 9:52,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,12/31/14 9:52,Internet,-33.88417103,151.20235
505012056A101,SPIT BRIDGE,,12/31/14 9:53,Internet,-33.80638,151.24698
5.05E+12,BALGOWLAH VILLAGE SHOPPING CENTRE IBC,,12/31/14 10:39,Internet,-33.793648,151.263934
5.05E+12,BALGOWLAH VILLAGE SHOPPING CENTRE IBC,,12/31/14 10:39,Internet,-33.793648,151.263934
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 11:06,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 11:10,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 11:10,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 11:21,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 11:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 11:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 11:43,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 11:44,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,12/31/14 11:44,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 12:07,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 12:09,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 12:09,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 12:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 13:03,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 13:03,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 13:04,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 13:07,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 13:07,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 13:07,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 13:07,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 13:07,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 14:08,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 14:47,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 14:47,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 14:48,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 15:22,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 15:22,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 15:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 15:24,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 15:24,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 15:24,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 17:36,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 17:44,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 17:44,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH HAYES ST,91aba4a11359ff3af7902428d20cfa7e676c36e7,12/31/14 17:45,Phone,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 17:50,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 17:51,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 17:51,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 17:55,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 17:55,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 17:55,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH HAYES ST,bc0b01860486b0f0a240ce8419d3d7553fe404ab,12/31/14 17:55,Phone,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 18:22,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 18:24,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,12/31/14 18:24,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,12/31/14 18:24,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 18:26,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,12/31/14 18:26,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 18:35,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:24,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:36,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:36,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:36,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:40,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:40,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:40,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:43,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:43,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,12/31/14 21:49,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 0:19,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 0:19,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 0:20,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 1:11,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 1:11,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 1:37,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 2:04,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 2:04,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 2:07,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 2:29,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 2:29,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 2:40,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 2:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 2:41,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 2:49,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 2:54,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 2:54,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 3:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 3:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 3:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 3:22,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 3:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 3:23,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 4:12,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 4:15,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 4:15,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 4:25,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 4:37,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 4:37,Internet,-33.78815,151.26654
5050101532B23,CHIPPENDALE,,1/1/15 7:58,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/1/15 7:58,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/1/15 8:04,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/1/15 8:04,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/1/15 8:30,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/1/15 8:30,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/1/15 8:34,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/1/15 8:34,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/1/15 8:35,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/1/15 8:35,Internet,-33.88417103,151.20235
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 8:50,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,1/1/15 10:01,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,1/1/15 10:01,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,1/1/15 10:03,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,1/1/15 10:03,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,1/1/15 10:03,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,1/1/15 10:03,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,1/1/15 10:03,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,1/1/15 10:03,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:04,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,1/1/15 10:04,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:06,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:08,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:14,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:16,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:19,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:21,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:24,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:27,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:29,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:34,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:37,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:39,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:42,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 10:49,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 11:02,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 11:02,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 11:03,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 11:03,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 11:03,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 11:03,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 15:24,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,a804558e420ececf05faedf05722704a115f1b50,1/1/15 15:59,SMS,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 17:04,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 18:05,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 19:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 19:34,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 19:34,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 19:35,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 21:19,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 21:19,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 21:20,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 21:30,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 21:30,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 21:56,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 22:00,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 22:00,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/1/15 22:09,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 2:39,Internet,-33.78815,151.26654
5050101532B23,CHIPPENDALE,,1/2/15 4:26,Internet,-33.88417103,151.20235
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 4:26,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 4:26,Internet,-33.78815,151.26654
5050101532B23,CHIPPENDALE,,1/2/15 5:00,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 6:03,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 6:03,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 7:08,Internet,-33.88417103,151.20235
505010153111F,HAYMARKET #,,1/2/15 7:08,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,1/2/15 7:20,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 7:20,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 7:26,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 7:26,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 7:28,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 7:28,Internet,-33.88417103,151.20235
505010153111F,HAYMARKET #,,1/2/15 7:36,Internet,-33.88032891,151.2056904
505010153111F,HAYMARKET #,,1/2/15 7:36,Internet,-33.88032891,151.2056904
5050101532B23,CHIPPENDALE,,1/2/15 7:56,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 7:56,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 8:15,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 8:15,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 8:25,Internet,-33.88417103,151.20235
5050101532B23,CHIPPENDALE,,1/2/15 8:25,Internet,-33.88417103,151.20235
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 9:38,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 9:49,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 9:49,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH HAYES ST,91aba4a11359ff3af7902428d20cfa7e676c36e7,1/2/15 9:50,Phone,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 9:53,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 10:56,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 10:56,Internet,-33.78815,151.26654
5.05E+12,BALGOWLAH HAYES ST,6bbc17070aa91e2dab7909b96c6eecbd6109ba56,1/2/15 10:56,Phone,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 10:57,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 13:05,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 13:05,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 13:07,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 13:08,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,1/2/15 13:08,Internet,-33.779333,151.276901
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 13:09,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 13:10,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 13:11,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 13:13,Internet,-33.78815,151.26654
505012056EF02,BALGOWLAH HAYES ST,,1/2/15 13:14,Internet,-33.78815,151.26654
5.05E+12,HARBORD 22 WAINE ST,,1/2/15 16:05,Internet,-33.779333,151.276901
5.05E+12,HARBORD 22 WAINE ST,,1/2/15 16:05,Internet,-33.779333,151.276901
5.05E+12,MANLY #,,1/2/15 18:13,Internet,-33.796679,151.285293
